MarketCap,EnterpriseValue,PeRatio,ForwardPeRatio,PegRatio,PsRatio,PbRatio,open,high,low,close,adjclose,volume,ticker
"6,591,992,250","10,395,992,250",7.426,8.306,,0.139,,24.739999771118164,25.25,24.6299991607666,25.25,23.80422019958496,7166600.0,AAL
"4,033,889,504","7,837,889,504",,,,,,24.1200008392334,24.18000030517578,23.450000762939453,23.479999542236328,22.135570526123047,4922900.0,AAL
"2,466,646,244","6,270,646,244",5.787,,,0.109,,22.600000381469727,22.860000610351562,21.969999313354492,21.969999313354492,20.712024688720703,6029300.0,AAL
"1,379,009,384","4,850,009,384",,,,0.055,,18.34000015258789,19.219999313354492,18.040000915527344,18.959999084472656,17.87437629699707,4364300.0,AAL
"1,187,759,907","4,658,759,907",,,,,,16.100000381469727,16.729999542236328,16.06999969482422,16.15999984741211,15.234702110290527,7569500.0,AAL
"1,919,205,274","5,390,205,274",,,,0.077,,19.25,19.489999771118164,19.190000534057617,19.350000381469727,18.242046356201172,9571100.0,AAL
"1,352,042,039","5,415,042,039",,,,,,16.239999771118164,16.549999237060547,16.15999984741211,16.420000076293945,15.479814529418945,7063900.0,AAL
"1,676,357,777","5,739,357,777",,,,0.067,,17.65999984741211,17.899999618530273,17.549999237060547,17.56999969482422,16.5639705657959,3831500.0,AAL
"1,418,198,679","5,481,198,679",,,,0.057,,16.799999237060547,17.049999237060547,16.56999969482422,16.899999618530273,15.932332038879395,3640700.0,AAL
"1,391,376,955","6,034,376,955",,,,,,,,,,,,
"838,178,888","5,481,178,888",,,,0.034,,13.489999771118164,13.630000114440918,13.390000343322754,13.430000305175781,12.661017417907715,6143600.0,AAL
"429,174,061","5,072,174,061",,,,0.017,,14.279999732971191,14.550000190734863,14.220000267028809,14.279999732971191,13.462347984313965,4575800.0,AAL
"266,557,327","4,909,557,327",,,,0.011,,12.850000381469727,13.680000305175781,12.84000015258789,13.5,12.727009773254395,7005600.0,AAL
"168,306,320","3,975,306,320",,,,0.007,,12.979999542236328,13.029999732971191,12.75,12.890000343322754,12.151938438415527,4889700.0,AAL
"127,403,191","3,934,403,191",,,,0.005,,11.800000190734863,12.229999542236328,11.550000190734863,12.180000305175781,11.482589721679688,5144500.0,AAL
"122,374,117","3,512,374,117",,,,,,10.3100004196167,10.5,10.149999618530273,10.460000038146973,9.861077308654785,4404600.0,AAL
"157,510,576","3,547,510,576",,,,0.006,,10.890000343322754,11.0,10.529999732971191,10.65999984741211,10.0496244430542,6248300.0,AAL
"169,982,678","3,559,982,678",,,,0.007,,11.3100004196167,11.630000114440918,11.15999984741211,11.460000038146973,10.803814888000488,6818400.0,AAL
"184,064,083","8,763,064,083",,,,,,13.510000228881836,13.800000190734863,13.210000038146973,13.329999923706055,12.566744804382324,9455200.0,AAL
"156,571,816","8,735,571,816",,,,0.006,,12.760000228881836,13.359999656677246,12.510000228881836,13.220000267028809,12.463041305541992,9914700.0,AAL
"194,122,230","8,773,122,230",,,,0.008,,10.270000457763672,10.380000114440918,10.1899995803833,10.260000228881836,9.672527313232422,8214700.0,AAL
"164,953,605","4,383,953,605",,,,,,7.909999847412109,7.909999847412109,7.559999942779541,7.590000152587891,7.155406951904297,6739200.0,AAL
"168,473,956","4,387,473,956",,,,0.007,,7.309999942779541,7.619999885559082,7.269999980926514,7.409999847412109,6.985713958740234,10447500.0,AAL
"228,987,632","4,447,987,632",,,,0.01,,8.460000038146973,8.5,8.100000381469727,8.4399995803833,7.9567365646362305,8566500.0,AAL
"117,343,589","7,441,343,589",,,,,,5.190000057220459,5.230000019073486,5.050000190734863,5.070000171661377,4.779699325561523,5496300.0,AAL
"107,272,647","7,431,272,647",,,,0.005,,4.639999866485596,4.71999979019165,4.320000171661377,4.71999979019165,4.449738502502441,9312400.0,AAL
"881,647,069","8,205,647,069",,,,0.037,,5.869999885559082,5.900000095367432,5.739999771118164,5.769999980926514,5.439617156982422,4346100.0,AAL
"992,213,540","8,316,213,540",,,,0.042,,5.960000038146973,5.980000019073486,5.46999979019165,5.5,5.185077667236328,8429500.0,AAL
"1,213,450,343","7,919,450,343",,,,0.052,,5.590000152587891,5.730000019073486,5.539999961853027,5.590000152587891,5.269925117492676,5172500.0,AAL
"1,421,278,854","8,127,278,854",,,,,,5.920000076293945,6.289999961853027,5.769999980926514,6.239999771118164,5.8827056884765625,10494200.0,AAL
"1,800,692,862","8,506,692,862",,,,0.078,,8.920000076293945,9.100000381469727,8.899999618530273,8.90999984741211,8.39982795715332,4527600.0,AAL
"2,090,804,490","12,699,804,490",,,,0.092,,9.130000114440918,9.220000267028809,9.050000190734863,9.100000381469727,8.578948020935059,4598200.0,AAL
"1,957,419,834","12,566,419,834",,,,,,8.770000457763672,9.15999984741211,8.680000305175781,9.09000015258789,8.569519996643066,6945900.0,AAL
"2,154,125,310","12,763,125,310",,,,0.095,,8.90999984741211,8.90999984741211,8.59000015258789,8.710000038146973,8.21127986907959,4789000.0,AAL
"2,247,354,796","8,887,354,796",,,,0.101,,8.670000076293945,8.720000267028809,8.449999809265137,8.609999656677246,8.11700439453125,6397300.0,AAL
"2,350,817,724","8,990,817,724",,,,0.106,,10.1899995803833,10.529999732971191,9.890000343322754,9.920000076293945,9.351993560791016,7896200.0,AAL
"2,597,570,223","9,237,570,223",,,,0.117,,10.15999984741211,10.1899995803833,9.949999809265137,10.010000228881836,9.436842918395996,2191900.0,AAL
"2,852,930,039","9,584,930,039",,,,0.132,,11.180000305175781,11.34000015258789,11.010000228881836,11.15999984741211,10.52099323272705,3925200.0,AAL
"2,629,628,272","9,361,628,272",,,,,,11.8100004196167,11.970000267028809,11.470000267028809,11.789999961853027,11.114921569824219,5499700.0,AAL
"2,088,224,037","8,820,224,037",,,,0.096,,9.140000343322754,9.270000457763672,9.050000190734863,9.25,8.720359802246094,5015900.0,AAL
"2,038,266,524","8,451,266,524",,,,0.094,,8.75,9.199999809265137,8.65999984741211,9.039999961853027,8.522382736206055,7178900.0,AAL
"2,357,994,606","8,770,994,606",,,,,,10.329999923706055,10.899999618530273,10.319999694824219,10.850000381469727,10.228743553161621,8362300.0,AAL
"2,255,783,874","8,668,783,874",,,,0.104,,8.729999542236328,9.050000190734863,8.510000228881836,8.609999656677246,8.11700439453125,7687900.0,AAL
"2,551,897,097","13,471,897,097",,,,0.117,,,,,,,,
"2,455,410,766","13,375,410,766",,,,0.113,,7.309999942779541,7.570000171661377,7.03000020980835,7.070000171661377,6.665183067321777,11825800.0,AAL
"3,030,119,125","13,950,119,125",,,,0.139,,7.179999828338623,7.460000038146973,7.090000152587891,7.349999904632568,6.929150104522705,5262600.0,AAL
"3,056,728,294","13,785,728,294",,,,,,7.059999942779541,7.400000095367432,7.059999942779541,7.329999923706055,6.910294532775879,8577100.0,AAL
"2,301,757,579","13,030,757,579",,,,,,5.230000019073486,5.610000133514404,5.170000076293945,5.309999942779541,5.005957126617432,19094600.0,AAL
